EmployeeID,FirstName,LastName,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,EducationLevel,HireDate,EmploymentStatus,ManagerID,BusinessTravel,OverTime
203,Emp203,LN203,27,Female,Single,IT,Network Engineer,14724,Master's,2021-04-19,Leave of Absence,97.0,Travel_Rarely,Yes
204,Emp204,LN204,35,Male,Divorced,Marketing,SEO Specialist,12775,Associate's,2016-02-13,Leave of Absence,129.0,Travel_Rarely,Yes
205,Emp205,LN205,22,Male,Single,Human Resources,HR Manager,16207,Associate's,2007-10-26,Leave of Absence,128.0,Travel_Frequently,No
206,Emp206,LN206,56,Male,Divorced,Human Resources,HR Specialist,12728,PhD,2008-11-29,Terminated,124.0,Non-Travel,Yes
207,Emp207,LN207,34,Female,Single,Sales,Account Manager,8582,Bachelor's,2018-11-20,Active,79.0,Travel_Frequently,No
208,Emp208,LN208,29,Nonbinary,Single,Sales,Account Manager,7569,Bachelor's,2022-10-21,Terminated,75.0,Travel_Rarely,Yes
209,Emp209,LN209,29,Nonbinary,Divorced,IT,Network Engineer,7292,Bachelor's,2011-11-14,Leave of Absence,86.0,Non-Travel,Yes
210,Emp210,LN210,25,Nonbinary,Married,IT,Network Engineer,17377,Associate's,2008-05-12,Terminated,117.0,Travel_Rarely,Yes
211,Emp211,LN211,30,Nonbinary,Single,Finance,Financial Analyst,10194,Associate's,2007-08-12,Leave of Absence,40.0,Travel_Frequently,No
212,Emp212,LN212,45,Male,Single,Marketing,Marketing Analyst,3105,Bachelor's,2015-01-05,Terminated,37.0,Travel_Rarely,No
213,Emp213,LN213,31,Nonbinary,Single,Operations,Logistics Coordinator,14130,Master's,2016-07-17,Terminated,97.0,Travel_Frequently,No
214,Emp214,LN214,29,Nonbinary,Single,Human Resources,HR Manager,14687,Bachelor's,2012-04-25,Terminated,72.0,Travel_Rarely,Yes
215,Emp215,LN215,58,Nonbinary,Divorced,Sales,Sales Executive,19415,Bachelor's,2009-12-30,Leave of Absence,23.0,Non-Travel,No
216,Emp216,LN216,56,Male,Married,R&D,Lab Technician,4019,Master's,2006-05-23,Leave of Absence,42.0,Travel_Rarely,Yes
217,Emp217,LN217,32,Female,Divorced,Finance,Financial Analyst,10389,PhD,2011-03-22,Terminated,88.0,Travel_Frequently,No
218,Emp218,LN218,23,Female,Married,Sales,Account Manager,18619,High School,2009-11-15,Active,57.0,Travel_Rarely,No
219,Emp219,LN219,21,Male,Single,Sales,Sales Representative,17944,Master's,2005-03-06,Leave of Absence,134.0,Non-Travel,Yes
220,Emp220,LN220,57,Nonbinary,Divorced,Sales,Sales Representative,5124,Master's,2006-11-07,Leave of Absence,120.0,Travel_Frequently,No
221,Emp221,LN221,53,Male,Married,Sales,Sales Representative,3993,Associate's,2007-03-19,Active,43.0,Travel_Frequently,No
222,Emp222,LN222,44,Nonbinary,Single,R&D,Principal Researcher,4579,PhD,2017-07-06,Leave of Absence,99.0,Travel_Rarely,Yes
223,Emp223,LN223,27,Nonbinary,Single,Operations,Logistics Coordinator,8130,Master's,2011-07-02,Leave of Absence,58.0,Non-Travel,Yes
224,Emp224,LN224,40,Female,Single,Customer Success,Support Associate,9470,PhD,2009-03-17,Terminated,72.0,Travel_Frequently,Yes
225,Emp225,LN225,22,Male,Married,Marketing,SEO Specialist,5436,Bachelor's,2017-04-22,Leave of Absence,27.0,Non-Travel,Yes
226,Emp226,LN226,38,Nonbinary,Married,Operations,Logistics Coordinator,14876,Bachelor's,2016-03-06,Leave of Absence,47.0,Travel_Frequently,No
227,Emp227,LN227,31,Male,Divorced,Human Resources,HR Manager,9471,PhD,2019-12-08,Leave of Absence,106.0,Non-Travel,No
228,Emp228,LN228,59,Nonbinary,Married,Operations,Operations Analyst,8618,High School,2020-08-16,Leave of Absence,100.0,Travel_Frequently,Yes
229,Emp229,LN229,44,Male,Single,Finance,Financial Analyst,19599,PhD,2019-07-22,Leave of Absence,51.0,Travel_Rarely,Yes
230,Emp230,LN230,41,Nonbinary,Married,Finance,Finance Manager,14997,Bachelor's,2011-05-15,Terminated,109.0,Travel_Frequently,Yes
231,Emp231,LN231,36,Female,Married,Operations,Operations Analyst,13892,Bachelor's,2010-05-02,Terminated,24.0,Travel_Frequently,Yes
232,Emp232,LN232,42,Nonbinary,Married,Marketing,Brand Manager,9458,Master's,2016-08-01,Active,21.0,Travel_Rarely,Yes
233,Emp233,LN233,23,Female,Divorced,Finance,Finance Manager,18983,Associate's,2019-10-12,Terminated,66.0,Travel_Rarely,Yes
234,Emp234,LN234,26,Nonbinary,Divorced,R&D,Principal Researcher,10242,Associate's,2022-02-04,Leave of Absence,4.0,Travel_Frequently,Yes
235,Emp235,LN235,24,Nonbinary,Married,Sales,Sales Executive,19186,High School,2014-09-23,Leave of Absence,114.0,Travel_Rarely,No
236,Emp236,LN236,23,Nonbinary,Divorced,IT,Network Engineer,19932,Associate's,2020-11-01,Terminated,123.0,Non-Travel,Yes
237,Emp237,LN237,31,Male,Married,Customer Success,Customer Success Manager,7362,Associate's,2010-04-23,Terminated,45.0,Non-Travel,No
238,Emp238,LN238,30,Female,Single,R&D,Principal Researcher,18834,PhD,2015-03-27,Leave of Absence,98.0,Non-Travel,No
239,Emp239,LN239,24,Female,Divorced,Marketing,Marketing Analyst,4671,High School,2021-02-24,Active,15.0,Travel_Rarely,No
240,Emp240,LN240,22,Female,Divorced,Finance,Accountant,8071,PhD,2013-10-07,Terminated,137.0,Travel_Frequently,No
241,Emp241,LN241,49,Female,Divorced,IT,Systems Admin,10238,High School,2016-08-22,Active,137.0,Travel_Frequently,Yes
242,Emp242,LN242,25,Male,Married,Sales,Account Manager,8423,Associate's,2006-05-30,Active,133.0,Non-Travel,Yes
243,Emp243,LN243,48,Nonbinary,Divorced,Human Resources,HR Specialist,3590,PhD,2005-06-09,Terminated,46.0,Non-Travel,No
244,Emp244,LN244,31,Nonbinary,Married,Sales,Sales Representative,19176,Associate's,2020-10-25,Terminated,54.0,Travel_Rarely,No
245,Emp245,LN245,26,Male,Divorced,Sales,Sales Executive,14162,High School,2019-06-20,Leave of Absence,104.0,Travel_Frequently,Yes
246,Emp246,LN246,28,Female,Single,Finance,Finance Manager,14736,Associate's,2017-06-25,Terminated,147.0,Travel_Rarely,No
247,Emp247,LN247,60,Male,Divorced,Human Resources,HR Manager,9589,High School,2011-07-12,Active,38.0,Travel_Rarely,No
248,Emp248,LN248,47,Female,Divorced,R&D,Lab Technician,11996,Bachelor's,2021-08-03,Terminated,102.0,Travel_Frequently,No
249,Emp249,LN249,57,Nonbinary,Single,Sales,Sales Representative,8732,Bachelor's,2022-05-10,Active,75.0,Non-Travel,No
250,Emp250,LN250,20,Male,Married,IT,Network Engineer,12269,High School,2017-10-13,Leave of Absence,33.0,Non-Travel,No
251,Emp251,LN251,54,Male,Divorced,Engineering,DevOps Engineer,7329,PhD,2017-08-30,Active,124.0,Travel_Frequently,No
252,Emp252,LN252,41,Female,Divorced,Customer Success,Support Associate,7351,High School,2008-07-09,Leave of Absence,147.0,Travel_Frequently,Yes
253,Emp253,LN253,53,Female,Single,Human Resources,Recruiter,14432,Bachelor's,2020-04-25,Active,32.0,Travel_Rarely,Yes
254,Emp254,LN254,48,Female,Divorced,R&D,Principal Researcher,11584,High School,2019-10-17,Leave of Absence,2.0,Travel_Frequently,Yes
255,Emp255,LN255,25,Male,Divorced,Sales,Sales Executive,4017,PhD,2017-09-17,Terminated,144.0,Travel_Frequently,Yes
256,Emp256,LN256,26,Nonbinary,Single,Human Resources,HR Specialist,3298,Bachelor's,2009-05-08,Terminated,138.0,Travel_Frequently,Yes
257,Emp257,LN257,46,Nonbinary,Single,Sales,Account Manager,10533,Master's,2017-01-25,Leave of Absence,6.0,Travel_Rarely,Yes
258,Emp258,LN258,26,Nonbinary,Single,Sales,Sales Executive,14250,High School,2012-12-23,Active,134.0,Travel_Frequently,No
259,Emp259,LN259,50,Nonbinary,Married,R&D,Research Scientist,15020,Associate's,2016-11-15,Leave of Absence,89.0,Travel_Frequently,No
260,Emp260,LN260,60,Female,Single,Human Resources,HR Specialist,18622,Bachelor's,2013-03-12,Terminated,130.0,Non-Travel,Yes
261,Emp261,LN261,41,Female,Single,IT,IT Support,10595,PhD,2014-12-31,Active,112.0,Non-Travel,Yes
262,Emp262,LN262,46,Female,Single,Operations,Logistics Coordinator,3970,Master's,2008-07-04,Active,28.0,Non-Travel,No
263,Emp263,LN263,52,Female,Married,Finance,Financial Analyst,3666,PhD,2014-05-16,Active,139.0,Travel_Frequently,No
264,Emp264,LN264,20,Nonbinary,Married,R&D,Principal Researcher,12238,Bachelor's,2017-06-15,Active,110.0,Travel_Frequently,Yes
265,Emp265,LN265,54,Female,Married,Sales,Sales Executive,12413,Master's,2007-06-21,Active,145.0,Non-Travel,No
266,Emp266,LN266,45,Male,Married,Marketing,Marketing Analyst,7374,Master's,2006-12-02,Leave of Absence,90.0,Travel_Rarely,No
267,Emp267,LN267,45,Nonbinary,Married,Operations,Operations Analyst,19333,High School,2017-07-02,Terminated,116.0,Non-Travel,Yes
268,Emp268,LN268,33,Female,Divorced,Finance,Finance Manager,11000,Bachelor's,2019-03-11,Active,84.0,Travel_Rarely,No
269,Emp269,LN269,39,Nonbinary,Single,Finance,Financial Analyst,13398,Bachelor's,2017-12-01,Active,66.0,Non-Travel,Yes
270,Emp270,LN270,23,Female,Single,Marketing,SEO Specialist,13578,PhD,2009-09-13,Active,10.0,Travel_Frequently,No
271,Emp271,LN271,38,Nonbinary,Single,Sales,Sales Executive,6603,PhD,2022-04-21,Leave of Absence,26.0,Travel_Frequently,No
272,Emp272,LN272,57,Male,Single,Operations,Operations Analyst,15067,Bachelor's,2018-12-01,Active,131.0,Non-Travel,Yes
273,Emp273,LN273,28,Female,Single,Customer Success,Support Associate,19002,Bachelor's,2012-12-11,Leave of Absence,144.0,Travel_Frequently,No
274,Emp274,LN274,44,Nonbinary,Divorced,Marketing,Brand Manager,9074,Master's,2016-01-01,Leave of Absence,116.0,Travel_Frequently,No
275,Emp275,LN275,39,Male,Divorced,Marketing,SEO Specialist,19448,High School,2013-12-16,Terminated,65.0,Non-Travel,No
276,Emp276,LN276,32,Nonbinary,Married,Human Resources,HR Specialist,16677,Bachelor's,2018-10-11,Active,147.0,Travel_Frequently,No
277,Emp277,LN277,42,Female,Single,Marketing,Brand Manager,14648,Associate's,2016-03-31,Terminated,120.0,Non-Travel,Yes
278,Emp278,LN278,46,Female,Divorced,Operations,Operations Analyst,6262,Master's,2005-03-20,Leave of Absence,113.0,Travel_Frequently,Yes
279,Emp279,LN279,38,Nonbinary,Married,Operations,Logistics Coordinator,9934,High School,2005-11-22,Active,112.0,Travel_Frequently,Yes
280,Emp280,LN280,29,Nonbinary,Single,Finance,Accountant,5502,Bachelor's,2005-08-31,Terminated,6.0,Non-Travel,No
281,Emp281,LN281,24,Male,Single,Sales,Account Manager,7377,High School,2010-12-06,Active,101.0,Non-Travel,No
282,Emp282,LN282,35,Nonbinary,Married,Marketing,SEO Specialist,11248,Master's,2006-09-19,Active,44.0,Travel_Frequently,No
283,Emp283,LN283,58,Female,Married,Customer Success,Customer Success Manager,13455,High School,2021-03-07,Terminated,136.0,Non-Travel,No
284,Emp284,LN284,45,Female,Single,IT,Network Engineer,4989,Master's,2020-05-10,Terminated,34.0,Travel_Frequently,Yes
285,Emp285,LN285,22,Male,Single,Marketing,Marketing Analyst,13073,Master's,2014-02-06,Active,76.0,Travel_Frequently,No
286,Emp286,LN286,54,Nonbinary,Single,Human Resources,HR Manager,19438,Associate's,2008-05-16,Terminated,2.0,Travel_Frequently,No
287,Emp287,LN287,48,Male,Divorced,Marketing,SEO Specialist,5300,Associate's,2007-10-11,Terminated,95.0,Travel_Frequently,No
288,Emp288,LN288,60,Male,Single,Human Resources,HR Specialist,4581,PhD,2011-06-16,Active,124.0,Non-Travel,No
289,Emp289,LN289,36,Female,Divorced,Finance,Accountant,9106,Bachelor's,2017-11-26,Leave of Absence,72.0,Travel_Rarely,No
290,Emp290,LN290,53,Female,Single,Human Resources,Recruiter,9999,Associate's,2014-07-29,Leave of Absence,1.0,Travel_Rarely,No
291,Emp291,LN291,59,Nonbinary,Divorced,Finance,Accountant,16898,Master's,2019-06-23,Leave of Absence,143.0,Travel_Rarely,No
292,Emp292,LN292,27,Male,Married,Marketing,Brand Manager,16748,Master's,2017-11-08,Leave of Absence,129.0,Travel_Frequently,Yes
293,Emp293,LN293,25,Nonbinary,Single,Sales,Account Manager,6756,Associate's,2014-03-06,Terminated,146.0,Travel_Rarely,No
294,Emp294,LN294,37,Nonbinary,Divorced,Marketing,Marketing Analyst,8917,Associate's,2016-09-30,Active,14.0,Travel_Frequently,No
295,Emp295,LN295,46,Female,Single,Operations,Logistics Coordinator,16563,Master's,2008-12-06,Active,21.0,Travel_Rarely,Yes
296,Emp296,LN296,57,Male,Single,Customer Success,Customer Success Manager,8916,PhD,2016-04-02,Terminated,16.0,Travel_Rarely,No
297,Emp297,LN297,28,Male,Single,Engineering,Software Engineer,16843,PhD,2016-02-07,Active,64.0,Travel_Frequently,No
298,Emp298,LN298,27,Female,Divorced,Customer Success,Customer Success Manager,17267,Associate's,2021-05-03,Terminated,82.0,Travel_Frequently,Yes
299,Emp299,LN299,23,Nonbinary,Divorced,IT,Systems Admin,17970,High School,2021-01-26,Terminated,44.0,Travel_Rarely,Yes
300,Emp300,LN300,60,Male,Single,Marketing,SEO Specialist,18536,Master's,2018-08-16,Terminated,13.0,Travel_Rarely,Yes
301,Emp301,LN301,48,Nonbinary,Single,Marketing,Brand Manager,10715,Master's,2014-07-05,Leave of Absence,102.0,Travel_Frequently,No
302,Emp302,LN302,26,Male,Divorced,Operations,Operations Analyst,6616,Associate's,2020-07-31,Leave of Absence,103.0,Travel_Rarely,Yes
303,Emp303,LN303,54,Nonbinary,Married,Operations,Operations Analyst,15559,PhD,2019-01-23,Terminated,31.0,Travel_Frequently,Yes
304,Emp304,LN304,49,Female,Single,Human Resources,HR Manager,6379,PhD,2022-01-01,Leave of Absence,78.0,Travel_Rarely,No
305,Emp305,LN305,28,Female,Single,Customer Success,Support Associate,19767,PhD,2021-08-27,Terminated,133.0,Non-Travel,No
306,Emp306,LN306,36,Female,Single,Sales,Sales Executive,10200,High School,2016-03-02,Terminated,6.0,Travel_Frequently,No
307,Emp307,LN307,49,Male,Single,Finance,Accountant,15395,Bachelor's,2015-11-18,Leave of Absence,52.0,Travel_Rarely,Yes
308,Emp308,LN308,44,Male,Single,Sales,Sales Representative,16416,Master's,2022-07-30,Active,131.0,Non-Travel,No
309,Emp309,LN309,26,Nonbinary,Divorced,R&D,Principal Researcher,16162,Bachelor's,2022-12-29,Leave of Absence,115.0,Non-Travel,Yes
310,Emp310,LN310,44,Nonbinary,Single,Finance,Finance Manager,9917,Associate's,2019-01-24,Active,139.0,Non-Travel,No
311,Emp311,LN311,35,Female,Married,R&D,Principal Researcher,3380,Master's,2022-10-05,Leave of Absence,63.0,Non-Travel,Yes
312,Emp312,LN312,60,Male,Married,Engineering,Data Engineer,15242,Master's,2006-09-07,Active,124.0,Non-Travel,Yes
313,Emp313,LN313,26,Nonbinary,Single,Engineering,Data Engineer,9492,Associate's,2011-11-06,Active,70.0,Non-Travel,No
314,Emp314,LN314,49,Male,Divorced,Engineering,Data Engineer,9711,High School,2009-01-22,Active,77.0,Travel_Frequently,No
315,Emp315,LN315,36,Male,Single,Customer Success,Support Associate,16852,Bachelor's,2018-04-01,Leave of Absence,83.0,Non-Travel,No
316,Emp316,LN316,39,Nonbinary,Married,Marketing,SEO Specialist,10127,Bachelor's,2015-10-18,Leave of Absence,53.0,Travel_Frequently,No
317,Emp317,LN317,23,Male,Divorced,Human Resources,HR Specialist,6978,Bachelor's,2020-03-26,Leave of Absence,59.0,Travel_Rarely,Yes
318,Emp318,LN318,39,Female,Married,Finance,Accountant,6775,High School,2011-04-07,Terminated,127.0,Travel_Rarely,No
319,Emp319,LN319,24,Nonbinary,Single,Operations,Operations Analyst,15955,High School,2007-06-01,Terminated,19.0,Non-Travel,No
320,Emp320,LN320,50,Male,Single,IT,IT Support,5128,High School,2012-04-06,Active,50.0,Travel_Rarely,No
321,Emp321,LN321,54,Nonbinary,Married,Finance,Finance Manager,16424,High School,2008-01-13,Leave of Absence,45.0,Non-Travel,No
322,Emp322,LN322,21,Male,Married,R&D,Principal Researcher,16855,High School,2006-02-11,Leave of Absence,135.0,Non-Travel,No
323,Emp323,LN323,27,Nonbinary,Married,Human Resources,HR Manager,11340,High School,2012-03-24,Active,128.0,Travel_Rarely,No
324,Emp324,LN324,38,Male,Single,IT,IT Support,18602,Master's,2018-06-19,Terminated,124.0,Non-Travel,Yes
325,Emp325,LN325,59,Male,Single,Marketing,SEO Specialist,18904,PhD,2019-02-03,Active,93.0,Non-Travel,Yes
326,Emp326,LN326,54,Female,Single,IT,Network Engineer,9371,Bachelor's,2017-11-10,Leave of Absence,62.0,Travel_Frequently,Yes
327,Emp327,LN327,49,Nonbinary,Divorced,Finance,Finance Manager,5181,Bachelor's,2006-10-21,Leave of Absence,77.0,Travel_Rarely,Yes
328,Emp328,LN328,48,Nonbinary,Divorced,Finance,Finance Manager,11036,Master's,2010-12-14,Leave of Absence,147.0,Travel_Frequently,Yes
329,Emp329,LN329,41,Nonbinary,Divorced,Customer Success,Support Associate,14313,High School,2005-09-28,Active,92.0,Travel_Rarely,No
330,Emp330,LN330,39,Nonbinary,Divorced,R&D,Research Scientist,4349,Associate's,2009-12-13,Leave of Absence,75.0,Non-Travel,No
331,Emp331,LN331,40,Male,Divorced,Customer Success,Customer Success Manager,14344,PhD,2015-09-30,Terminated,59.0,Travel_Rarely,Yes
332,Emp332,LN332,41,Male,Married,Finance,Accountant,15255,PhD,2021-01-15,Terminated,43.0,Travel_Rarely,Yes
333,Emp333,LN333,56,Male,Divorced,Operations,Operations Analyst,8644,PhD,2018-09-29,Terminated,38.0,Travel_Frequently,Yes
334,Emp334,LN334,24,Nonbinary,Married,IT,IT Support,10606,PhD,2012-11-13,Active,145.0,Non-Travel,No
335,Emp335,LN335,38,Nonbinary,Divorced,Marketing,SEO Specialist,11189,High School,2016-09-25,Leave of Absence,15.0,Travel_Frequently,No
336,Emp336,LN336,52,Female,Married,R&D,Research Scientist,3597,Associate's,2015-11-04,Active,111.0,Non-Travel,No
337,Emp337,LN337,37,Female,Married,IT,IT Support,12646,Master's,2019-08-14,Leave of Absence,80.0,Non-Travel,Yes
338,Emp338,LN338,31,Female,Divorced,Marketing,Marketing Analyst,14837,High School,2015-06-08,Terminated,44.0,Travel_Rarely,Yes
339,Emp339,LN339,57,Male,Divorced,Customer Success,Support Associate,13244,Bachelor's,2014-03-06,Active,31.0,Travel_Rarely,No
340,Emp340,LN340,55,Male,Divorced,Marketing,Marketing Analyst,15456,Bachelor's,2021-06-21,Leave of Absence,114.0,Travel_Frequently,No
341,Emp341,LN341,41,Nonbinary,Divorced,Human Resources,HR Specialist,12959,Associate's,2008-01-13,Terminated,3.0,Non-Travel,Yes
342,Emp342,LN342,36,Male,Married,Marketing,Marketing Analyst,17504,PhD,2013-06-12,Terminated,109.0,Travel_Frequently,No
343,Emp343,LN343,20,Male,Married,R&D,Principal Researcher,17297,Bachelor's,2014-04-08,Terminated,4.0,Non-Travel,Yes
344,Emp344,LN344,21,Nonbinary,Divorced,Customer Success,Customer Success Manager,8330,Master's,2015-10-09,Active,10.0,Travel_Frequently,No
345,Emp345,LN345,34,Male,Divorced,IT,Network Engineer,8495,Associate's,2012-02-15,Terminated,49.0,Travel_Frequently,Yes
346,Emp346,LN346,43,Female,Single,Finance,Financial Analyst,18718,Master's,2020-04-19,Active,50.0,Travel_Frequently,Yes
347,Emp347,LN347,23,Nonbinary,Single,IT,Network Engineer,8467,PhD,2016-02-19,Active,114.0,Travel_Rarely,No
348,Emp348,LN348,21,Female,Single,Human Resources,HR Specialist,13319,High School,2005-12-28,Leave of Absence,5.0,Travel_Frequently,Yes
349,Emp349,LN349,35,Nonbinary,Single,Engineering,DevOps Engineer,19021,High School,2016-08-23,Terminated,119.0,Non-Travel,No
350,Emp350,LN350,35,Nonbinary,Single,Operations,Operations Analyst,19595,Bachelor's,2007-09-22,Active,19.0,Non-Travel,No
351,Emp351,LN351,57,Nonbinary,Married,R&D,Principal Researcher,9930,Associate's,2010-07-02,Terminated,117.0,Travel_Rarely,No
352,Emp352,LN352,38,Male,Single,Engineering,Data Engineer,14574,Associate's,2011-11-14,Terminated,39.0,Travel_Rarely,Yes
353,Emp353,LN353,25,Female,Divorced,Customer Success,Support Associate,17286,Associate's,2006-11-06,Active,86.0,Non-Travel,Yes
354,Emp354,LN354,35,Male,Married,Sales,Account Manager,4692,Master's,2009-11-16,Terminated,13.0,Travel_Rarely,No
355,Emp355,LN355,23,Nonbinary,Married,Marketing,Brand Manager,16399,Associate's,2018-03-08,Leave of Absence,65.0,Travel_Frequently,No
356,Emp356,LN356,60,Female,Divorced,R&D,Principal Researcher,6504,Associate's,2009-05-11,Terminated,34.0,Travel_Rarely,Yes
357,Emp357,LN357,33,Female,Divorced,Engineering,Data Engineer,16185,Associate's,2009-12-08,Active,28.0,Travel_Frequently,No
358,Emp358,LN358,52,Male,Married,Finance,Financial Analyst,5812,Associate's,2007-01-29,Active,72.0,Travel_Frequently,Yes
359,Emp359,LN359,20,Male,Divorced,R&D,Research Scientist,9697,PhD,2016-10-03,Active,91.0,Travel_Frequently,Yes
360,Emp360,LN360,49,Female,Single,Human Resources,HR Manager,16068,High School,2020-02-26,Active,146.0,Non-Travel,Yes
361,Emp361,LN361,56,Female,Single,Sales,Sales Executive,5977,High School,2022-07-18,Active,29.0,Travel_Frequently,No
362,Emp362,LN362,24,Female,Divorced,Operations,Operations Analyst,3730,Master's,2014-11-11,Terminated,87.0,Travel_Frequently,Yes
363,Emp363,LN363,31,Female,Divorced,IT,Systems Admin,16308,PhD,2019-12-07,Active,102.0,Non-Travel,Yes
364,Emp364,LN364,47,Male,Married,Finance,Financial Analyst,18872,Bachelor's,2015-01-14,Terminated,99.0,Travel_Frequently,Yes
365,Emp365,LN365,37,Female,Divorced,Human Resources,HR Specialist,5491,Master's,2022-06-16,Terminated,59.0,Non-Travel,No
366,Emp366,LN366,33,Female,Single,Operations,Operations Analyst,9246,Associate's,2012-02-22,Active,33.0,Travel_Frequently,No
367,Emp367,LN367,41,Female,Married,Sales,Account Manager,3869,High School,2011-08-11,Active,66.0,Travel_Frequently,No
368,Emp368,LN368,30,Male,Single,Sales,Sales Representative,13345,PhD,2013-01-15,Terminated,78.0,Travel_Rarely,No
