employee_id,review_date,review_cycle,overall_rating,goals_score,manager_score,potential_rating,bonus_percentage,promotion_recommendation
143,2021-12-15,Annual,4,3.15,4.49,Medium,10,No
143,2022-06-15,Mid-Year,3,2.37,2.52,High,6,No
143,2022-12-15,Annual,4,3.01,3.84,Medium,10,No
143,2023-06-15,Mid-Year,4,3.07,3.84,Low,10,No
144,2021-12-15,Annual,3,2.3,2.47,Low,6,No
144,2022-06-15,Mid-Year,1,1.0,1.0,Low,0,No
144,2022-12-15,Annual,3,2.55,3.27,Medium,6,No
144,2023-06-15,Mid-Year,4,3.65,3.07,Low,10,No
145,2021-12-15,Annual,3,2.6,3.01,Medium,6,No
145,2022-06-15,Mid-Year,4,2.85,4.67,Low,10,No
145,2022-12-15,Annual,2,1.74,1.69,High,3,Yes
145,2023-06-15,Mid-Year,4,3.89,4.34,Low,10,No
147,2021-12-15,Annual,2,1.34,1.0,Medium,3,No
147,2022-06-15,Mid-Year,3,2.4,2.68,Medium,6,No
147,2022-12-15,Annual,3,2.23,2.63,High,6,No
147,2023-06-15,Mid-Year,5,4.63,4.63,High,15,No
148,2021-12-15,Annual,3,1.73,2.28,Low,6,No
148,2022-06-15,Mid-Year,4,2.99,2.96,Medium,10,No
148,2022-12-15,Annual,1,1.0,1.09,Low,0,No
148,2023-06-15,Mid-Year,4,2.96,3.07,Medium,10,No
150,2021-12-15,Annual,3,1.69,1.96,Medium,6,No
150,2022-06-15,Mid-Year,4,3.64,3.81,Low,10,No
150,2022-12-15,Annual,4,3.68,3.74,Medium,10,No
150,2023-06-15,Mid-Year,3,2.03,2.68,High,6,No
151,2021-12-15,Annual,3,2.81,2.65,High,6,No
151,2022-06-15,Mid-Year,4,2.73,3.06,Low,10,No
151,2022-12-15,Annual,3,1.83,3.08,Low,6,No
151,2023-06-15,Mid-Year,1,1.08,1.0,Low,0,No
152,2021-12-15,Annual,3,2.61,2.95,Medium,6,No
152,2022-06-15,Mid-Year,3,2.43,3.23,Medium,6,No
152,2022-12-15,Annual,3,2.21,2.23,Low,6,No
152,2023-06-15,Mid-Year,3,1.86,3.5,Medium,6,No
153,2021-12-15,Annual,3,2.57,2.65,Medium,6,No
153,2022-06-15,Mid-Year,3,2.93,2.16,Medium,6,No
153,2022-12-15,Annual,2,1.76,1.39,High,3,No
153,2023-06-15,Mid-Year,5,4.09,4.59,Medium,15,No
154,2021-12-15,Annual,3,3.14,2.35,Low,6,No
154,2022-06-15,Mid-Year,3,2.56,2.96,High,6,No
154,2022-12-15,Annual,3,1.98,2.13,Medium,6,No
154,2023-06-15,Mid-Year,3,2.61,1.7,Low,6,No
155,2021-12-15,Annual,3,2.44,2.2,Low,6,No
155,2022-06-15,Mid-Year,3,2.96,3.02,Medium,6,No
155,2022-12-15,Annual,2,1.76,1.38,Medium,3,Yes
155,2023-06-15,Mid-Year,4,3.57,3.32,Medium,10,No
158,2021-12-15,Annual,3,2.95,2.27,High,6,No
158,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
158,2022-12-15,Annual,3,2.16,3.59,Medium,6,No
158,2023-06-15,Mid-Year,5,3.44,4.35,Medium,15,No
159,2021-12-15,Annual,1,1.1,1.0,Medium,0,No
159,2022-06-15,Mid-Year,2,1.99,1.82,High,3,No
159,2022-12-15,Annual,5,3.56,4.76,Medium,15,No
159,2023-06-15,Mid-Year,4,2.91,2.82,Medium,10,No
160,2021-12-15,Annual,2,1.83,2.16,Medium,3,No
160,2022-06-15,Mid-Year,3,3.09,2.87,Medium,6,Yes
160,2022-12-15,Annual,3,2.32,2.73,Medium,6,No
160,2023-06-15,Mid-Year,3,2.64,2.71,Medium,6,No
161,2021-12-15,Annual,3,2.28,2.51,Medium,6,No
161,2022-06-15,Mid-Year,3,2.05,3.25,Medium,6,No
161,2022-12-15,Annual,3,1.88,2.75,Medium,6,No
161,2023-06-15,Mid-Year,3,1.98,2.24,Medium,6,Yes
162,2021-12-15,Annual,3,2.09,2.03,High,6,No
162,2022-06-15,Mid-Year,3,2.1,2.22,Medium,6,No
162,2022-12-15,Annual,3,2.18,2.59,Medium,6,No
162,2023-06-15,Mid-Year,4,3.81,3.88,Medium,10,Yes
163,2021-12-15,Annual,4,3.53,3.43,Medium,10,No
163,2022-06-15,Mid-Year,3,2.23,2.73,Low,6,No
163,2022-12-15,Annual,3,1.92,2.15,Medium,6,Yes
163,2023-06-15,Mid-Year,3,2.39,2.74,Medium,6,No
164,2021-12-15,Annual,3,2.59,2.76,Medium,6,No
164,2022-06-15,Mid-Year,3,2.38,2.91,Medium,6,Yes
164,2022-12-15,Annual,2,1.27,1.42,Medium,3,Yes
164,2023-06-15,Mid-Year,2,1.51,1.79,Medium,3,No
165,2021-12-15,Annual,3,2.11,2.08,High,6,No
165,2022-06-15,Mid-Year,5,4.94,3.8,Medium,15,No
165,2022-12-15,Annual,4,2.55,3.93,High,10,No
165,2023-06-15,Mid-Year,3,2.28,2.62,Medium,6,No
167,2021-12-15,Annual,3,2.28,2.3,Medium,6,No
167,2022-06-15,Mid-Year,3,2.39,3.85,Medium,6,No
167,2022-12-15,Annual,3,1.35,2.68,Medium,6,No
167,2023-06-15,Mid-Year,3,2.61,1.47,Low,6,No
169,2021-12-15,Annual,3,3.04,2.42,High,6,No
169,2022-06-15,Mid-Year,3,2.13,2.6,High,6,No
169,2022-12-15,Annual,4,3.5,3.71,Medium,10,No
169,2023-06-15,Mid-Year,3,2.93,2.87,Medium,6,No
170,2021-12-15,Annual,3,3.17,3.2,High,6,No
170,2022-06-15,Mid-Year,3,1.96,2.46,Medium,6,No
170,2022-12-15,Annual,3,2.04,2.37,Medium,6,No
170,2023-06-15,Mid-Year,2,1.8,1.24,Medium,3,No
171,2021-12-15,Annual,3,2.92,2.5,Medium,6,No
171,2022-06-15,Mid-Year,3,2.01,2.51,Medium,6,No
171,2022-12-15,Annual,3,2.46,2.59,Medium,6,Yes
171,2023-06-15,Mid-Year,1,1.0,1.07,Medium,0,No
174,2021-12-15,Annual,4,2.95,3.29,Medium,10,No
174,2022-06-15,Mid-Year,3,2.75,2.56,High,6,No
174,2022-12-15,Annual,2,1.8,1.74,Medium,3,No
174,2023-06-15,Mid-Year,1,1.0,1.0,High,0,No
175,2021-12-15,Annual,4,3.52,3.48,Medium,10,No
175,2022-06-15,Mid-Year,3,2.25,2.74,Medium,6,No
175,2022-12-15,Annual,3,2.49,2.95,Medium,6,No
175,2023-06-15,Mid-Year,3,2.77,3.43,Medium,6,No
176,2021-12-15,Annual,5,3.37,3.77,Low,15,No
176,2022-06-15,Mid-Year,3,1.41,2.35,High,6,No
176,2022-12-15,Annual,3,3.12,2.01,High,6,No
176,2023-06-15,Mid-Year,3,2.59,2.47,Medium,6,No
177,2021-12-15,Annual,4,2.86,3.25,Low,10,No
177,2022-06-15,Mid-Year,3,2.69,1.59,Medium,6,No
177,2022-12-15,Annual,3,2.17,2.43,Medium,6,Yes
177,2023-06-15,Mid-Year,4,3.59,3.56,Medium,10,Yes
178,2021-12-15,Annual,3,2.75,2.09,Low,6,No
178,2022-06-15,Mid-Year,3,2.74,2.29,High,6,Yes
178,2022-12-15,Annual,4,2.32,3.43,Medium,10,No
178,2023-06-15,Mid-Year,4,3.89,4.05,Medium,10,Yes
179,2021-12-15,Annual,4,3.23,4.04,Medium,10,No
179,2022-06-15,Mid-Year,4,3.38,3.83,Medium,10,No
179,2022-12-15,Annual,3,2.97,2.06,High,6,No
179,2023-06-15,Mid-Year,3,2.68,2.25,High,6,No
182,2021-12-15,Annual,3,2.06,2.37,Medium,6,No
182,2022-06-15,Mid-Year,4,3.48,2.88,Medium,10,Yes
182,2022-12-15,Annual,3,2.12,2.97,Medium,6,No
182,2023-06-15,Mid-Year,3,2.26,2.38,Low,6,No
183,2021-12-15,Annual,3,1.61,2.48,Medium,6,No
183,2022-06-15,Mid-Year,3,2.17,2.13,High,6,Yes
183,2022-12-15,Annual,3,1.8,3.32,Medium,6,No
183,2023-06-15,Mid-Year,4,3.43,3.19,Medium,10,No
184,2021-12-15,Annual,3,2.66,1.93,High,6,No
184,2022-06-15,Mid-Year,4,2.84,4.1,Medium,10,No
184,2022-12-15,Annual,3,2.6,3.67,High,6,No
184,2023-06-15,Mid-Year,3,2.6,2.18,High,6,No
190,2021-12-15,Annual,1,1.0,1.41,High,0,No
190,2022-06-15,Mid-Year,3,2.75,2.24,High,6,No
190,2022-12-15,Annual,3,2.73,3.4,Medium,6,No
190,2023-06-15,Mid-Year,2,1.95,1.47,Medium,3,No
192,2021-12-15,Annual,2,1.64,1.01,High,3,No
192,2022-06-15,Mid-Year,3,2.15,2.04,Medium,6,No
192,2022-12-15,Annual,2,1.73,1.54,Medium,3,No
192,2023-06-15,Mid-Year,4,3.63,3.84,High,10,No
193,2021-12-15,Annual,4,2.92,3.42,Medium,10,No
193,2022-06-15,Mid-Year,2,1.9,2.12,Medium,3,No
193,2022-12-15,Annual,3,2.61,2.4,Medium,6,No
193,2023-06-15,Mid-Year,2,1.96,1.67,Medium,3,No
194,2021-12-15,Annual,3,2.03,2.78,Medium,6,No
194,2022-06-15,Mid-Year,3,2.18,2.76,Medium,6,No
194,2022-12-15,Annual,3,2.6,2.08,High,6,No
194,2023-06-15,Mid-Year,1,1.33,1.0,Medium,0,No
195,2021-12-15,Annual,3,2.55,2.6,High,6,No
195,2022-06-15,Mid-Year,3,2.0,3.37,Medium,6,No
195,2022-12-15,Annual,5,3.91,5.0,Low,15,No
195,2023-06-15,Mid-Year,3,2.77,3.1,Medium,6,No
197,2021-12-15,Annual,2,1.33,2.82,Medium,3,No
197,2022-06-15,Mid-Year,3,1.74,2.78,Medium,6,No
197,2022-12-15,Annual,3,2.33,2.5,Medium,6,No
197,2023-06-15,Mid-Year,3,2.62,2.69,Medium,6,Yes
198,2021-12-15,Annual,3,3.33,3.43,Low,6,No
198,2022-06-15,Mid-Year,4,2.86,4.07,High,10,No
198,2022-12-15,Annual,3,2.48,3.09,Medium,6,No
198,2023-06-15,Mid-Year,3,2.22,2.37,Medium,6,No
199,2021-12-15,Annual,2,2.12,1.92,Medium,3,No
199,2022-06-15,Mid-Year,3,2.04,2.4,Medium,6,No
199,2022-12-15,Annual,3,1.55,2.36,High,6,No
199,2023-06-15,Mid-Year,4,2.72,2.54,Low,10,No
200,2021-12-15,Annual,3,2.33,2.02,Low,6,No
200,2022-06-15,Mid-Year,3,3.39,2.69,High,6,No
200,2022-12-15,Annual,3,2.29,1.75,High,6,No
200,2023-06-15,Mid-Year,2,2.39,1.74,Medium,3,Yes
201,2021-12-15,Annual,4,3.38,3.07,Medium,10,No
201,2022-06-15,Mid-Year,4,2.92,3.56,Medium,10,No
201,2022-12-15,Annual,4,3.27,2.3,Medium,10,No
201,2023-06-15,Mid-Year,3,2.42,3.45,High,6,No
202,2021-12-15,Annual,4,3.04,3.64,Medium,10,No
202,2022-06-15,Mid-Year,2,1.9,1.77,Medium,3,No
202,2022-12-15,Annual,3,2.98,2.81,Medium,6,No
202,2023-06-15,Mid-Year,3,2.82,2.18,Medium,6,Yes
204,2021-12-15,Annual,3,2.32,2.12,Medium,6,No
204,2022-06-15,Mid-Year,4,3.74,1.92,High,10,No
204,2022-12-15,Annual,3,2.03,2.75,Medium,6,No
204,2023-06-15,Mid-Year,2,1.57,2.63,Medium,3,No
205,2021-12-15,Annual,3,2.0,1.99,Low,6,Yes
205,2022-06-15,Mid-Year,3,3.23,2.25,Low,6,No
205,2022-12-15,Annual,3,2.23,3.07,Medium,6,No
205,2023-06-15,Mid-Year,3,2.59,3.49,Medium,6,No
206,2021-12-15,Annual,3,2.47,2.39,Low,6,Yes
206,2022-06-15,Mid-Year,2,2.5,2.46,Medium,3,No
206,2022-12-15,Annual,3,2.42,2.09,Low,6,No
206,2023-06-15,Mid-Year,3,2.09,2.71,Medium,6,No
207,2021-12-15,Annual,3,2.74,2.64,Medium,6,No
207,2022-06-15,Mid-Year,2,1.49,2.09,High,3,No
207,2022-12-15,Annual,4,2.8,4.55,Low,10,No
207,2023-06-15,Mid-Year,3,2.42,3.36,Medium,6,No
208,2021-12-15,Annual,3,2.64,2.27,Medium,6,No
208,2022-06-15,Mid-Year,3,2.06,2.31,Medium,6,Yes
208,2022-12-15,Annual,5,3.91,4.13,High,15,No
208,2023-06-15,Mid-Year,3,1.53,2.94,High,6,Yes
211,2021-12-15,Annual,3,2.91,1.68,Medium,6,No
211,2022-06-15,Mid-Year,3,2.54,2.58,Medium,6,No
211,2022-12-15,Annual,5,4.53,3.76,Medium,15,No
211,2023-06-15,Mid-Year,3,2.38,1.78,Medium,6,No
214,2021-12-15,Annual,3,2.55,1.98,Medium,6,No
214,2022-06-15,Mid-Year,3,2.68,2.89,Medium,6,No
214,2022-12-15,Annual,4,4.33,3.38,Medium,10,Yes
214,2023-06-15,Mid-Year,4,3.01,3.73,Low,10,No
215,2021-12-15,Annual,3,2.55,2.19,Medium,6,No
215,2022-06-15,Mid-Year,2,1.69,1.24,Medium,3,Yes
215,2022-12-15,Annual,4,3.07,2.52,Medium,10,Yes
215,2023-06-15,Mid-Year,1,1.0,1.61,Low,0,Yes
216,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
216,2022-06-15,Mid-Year,3,3.02,2.9,Medium,6,No
216,2022-12-15,Annual,3,2.54,2.29,Low,6,No
216,2023-06-15,Mid-Year,3,2.2,2.09,High,6,No
217,2021-12-15,Annual,3,2.51,2.87,Medium,6,No
217,2022-06-15,Mid-Year,3,2.57,2.86,Low,6,No
217,2022-12-15,Annual,3,1.98,1.33,Low,6,No
217,2023-06-15,Mid-Year,3,1.69,3.77,High,6,No
218,2021-12-15,Annual,4,2.36,3.89,Low,10,No
218,2022-06-15,Mid-Year,3,1.86,2.5,Medium,6,No
218,2022-12-15,Annual,3,2.02,2.82,Medium,6,Yes
218,2023-06-15,Mid-Year,3,2.48,2.04,High,6,Yes
221,2021-12-15,Annual,3,2.54,3.01,Low,6,Yes
221,2022-06-15,Mid-Year,3,2.54,2.32,Medium,6,No
221,2022-12-15,Annual,3,2.67,2.06,Low,6,No
221,2023-06-15,Mid-Year,3,2.61,2.14,Medium,6,No
223,2021-12-15,Annual,4,3.27,2.68,High,10,No
223,2022-06-15,Mid-Year,4,2.87,2.8,High,10,No
223,2022-12-15,Annual,3,2.09,2.08,Medium,6,No
223,2023-06-15,Mid-Year,5,4.62,3.98,Medium,15,No
224,2021-12-15,Annual,3,2.72,2.68,Medium,6,No
224,2022-06-15,Mid-Year,3,2.68,2.38,Medium,6,No
224,2022-12-15,Annual,3,2.75,1.58,Medium,6,No
224,2023-06-15,Mid-Year,3,1.77,2.16,High,6,No
226,2021-12-15,Annual,3,2.9,3.7,Medium,6,No
226,2022-06-15,Mid-Year,2,1.0,1.39,Low,3,No
226,2022-12-15,Annual,3,2.05,3.56,High,6,No
226,2023-06-15,Mid-Year,3,2.75,2.92,High,6,No
227,2021-12-15,Annual,1,1.0,1.07,High,0,No
227,2022-06-15,Mid-Year,4,3.45,3.55,Medium,10,No
227,2022-12-15,Annual,3,2.92,1.29,Medium,6,No
227,2023-06-15,Mid-Year,3,2.83,3.62,Medium,6,No
228,2021-12-15,Annual,2,1.58,1.41,Medium,3,No
228,2022-06-15,Mid-Year,3,1.86,2.71,Medium,6,No
228,2022-12-15,Annual,3,2.56,1.47,Medium,6,No
228,2023-06-15,Mid-Year,3,2.62,2.25,Medium,6,No
230,2021-12-15,Annual,3,1.96,1.71,Low,6,No
230,2022-06-15,Mid-Year,3,2.32,2.34,Medium,6,No
230,2022-12-15,Annual,3,1.55,3.08,Low,6,No
230,2023-06-15,Mid-Year,3,2.3,2.02,High,6,No
231,2021-12-15,Annual,3,2.2,2.38,High,6,No
231,2022-06-15,Mid-Year,2,1.3,1.0,High,3,No
231,2022-12-15,Annual,4,3.89,3.07,High,10,No
231,2023-06-15,Mid-Year,3,2.09,2.15,Medium,6,No
233,2021-12-15,Annual,3,2.23,1.61,High,6,No
233,2022-06-15,Mid-Year,1,1.54,1.0,Medium,0,Yes
233,2022-12-15,Annual,3,2.52,1.95,Medium,6,No
233,2023-06-15,Mid-Year,3,2.11,2.82,Low,6,No
235,2021-12-15,Annual,3,1.94,3.11,High,6,Yes
235,2022-06-15,Mid-Year,1,1.0,1.0,High,0,No
235,2022-12-15,Annual,1,1.0,1.14,Medium,0,No
235,2023-06-15,Mid-Year,3,1.78,2.84,Low,6,No
238,2021-12-15,Annual,3,2.08,2.27,Medium,6,No
238,2022-06-15,Mid-Year,3,2.43,2.79,Low,6,No
238,2022-12-15,Annual,4,3.46,2.98,Medium,10,No
238,2023-06-15,Mid-Year,5,4.51,4.86,Low,15,Yes
239,2021-12-15,Annual,3,2.91,2.4,Medium,6,No
239,2022-06-15,Mid-Year,3,2.1,2.47,High,6,No
239,2022-12-15,Annual,2,1.0,1.64,Medium,3,No
239,2023-06-15,Mid-Year,1,1.0,1.0,High,0,No
240,2021-12-15,Annual,3,2.12,2.47,Medium,6,Yes
240,2022-06-15,Mid-Year,5,3.94,4.92,Medium,15,No
240,2022-12-15,Annual,5,4.3,4.28,Medium,15,Yes
240,2023-06-15,Mid-Year,3,2.72,2.53,High,6,No
241,2021-12-15,Annual,3,2.24,3.01,Medium,6,No
241,2022-06-15,Mid-Year,3,1.82,2.21,Low,6,Yes
241,2022-12-15,Annual,4,3.27,3.7,Low,10,No
241,2023-06-15,Mid-Year,3,3.15,2.3,High,6,No
242,2021-12-15,Annual,4,3.54,3.67,Low,10,No
242,2022-06-15,Mid-Year,3,2.18,1.89,High,6,No
242,2022-12-15,Annual,4,3.75,2.8,Medium,10,No
242,2023-06-15,Mid-Year,3,2.51,2.45,Medium,6,Yes
243,2021-12-15,Annual,3,1.97,2.67,Medium,6,No
243,2022-06-15,Mid-Year,3,2.48,3.01,Medium,6,No
243,2022-12-15,Annual,3,3.29,2.16,Medium,6,No
243,2023-06-15,Mid-Year,2,1.13,1.68,High,3,No
244,2021-12-15,Annual,3,2.34,1.2,Medium,6,No
244,2022-06-15,Mid-Year,3,2.72,1.7,Medium,6,Yes
244,2022-12-15,Annual,3,1.99,2.29,High,6,No
244,2023-06-15,Mid-Year,1,1.38,1.33,Low,0,No
245,2021-12-15,Annual,3,2.18,1.59,Medium,6,No
245,2022-06-15,Mid-Year,3,2.06,1.85,Medium,6,No
245,2022-12-15,Annual,5,3.3,4.84,Medium,15,No
245,2023-06-15,Mid-Year,3,2.82,2.83,Low,6,No
246,2021-12-15,Annual,3,2.07,3.35,Medium,6,No
246,2022-06-15,Mid-Year,3,3.09,2.38,Medium,6,No
246,2022-12-15,Annual,5,4.62,5.0,High,15,Yes
246,2023-06-15,Mid-Year,4,3.12,4.36,Medium,10,No
247,2021-12-15,Annual,1,1.2,1.0,High,0,No
247,2022-06-15,Mid-Year,2,1.68,1.18,Medium,3,No
247,2022-12-15,Annual,4,3.1,4.38,High,10,No
247,2023-06-15,Mid-Year,3,2.84,3.23,Medium,6,No
248,2021-12-15,Annual,3,2.24,2.62,Medium,6,No
248,2022-06-15,Mid-Year,3,2.17,2.03,High,6,No
248,2022-12-15,Annual,4,3.51,3.38,Medium,10,Yes
248,2023-06-15,Mid-Year,5,3.74,4.5,Medium,15,No
249,2021-12-15,Annual,3,2.3,2.78,Low,6,No
249,2022-06-15,Mid-Year,4,2.8,4.04,Medium,10,No
249,2022-12-15,Annual,4,2.97,3.11,Low,10,No
249,2023-06-15,Mid-Year,4,3.23,3.42,Low,10,No
250,2021-12-15,Annual,2,1.0,1.77,Medium,3,No
250,2022-06-15,Mid-Year,2,1.16,2.69,Medium,3,No
250,2022-12-15,Annual,4,3.66,2.48,Low,10,No
250,2023-06-15,Mid-Year,5,3.66,4.32,Medium,15,No
252,2021-12-15,Annual,3,3.36,2.71,Medium,6,No
252,2022-06-15,Mid-Year,3,2.59,3.66,Low,6,No
252,2022-12-15,Annual,5,3.88,4.66,Medium,15,No
252,2023-06-15,Mid-Year,2,1.99,1.82,Medium,3,Yes
253,2021-12-15,Annual,2,1.96,1.0,High,3,No
253,2022-06-15,Mid-Year,2,2.25,1.24,Medium,3,No
253,2022-12-15,Annual,3,2.45,1.51,High,6,No
253,2023-06-15,Mid-Year,3,3.04,3.68,Medium,6,No
254,2021-12-15,Annual,3,2.25,2.78,Medium,6,No
254,2022-06-15,Mid-Year,3,2.8,1.5,Low,6,Yes
254,2022-12-15,Annual,1,1.07,1.09,Low,0,No
254,2023-06-15,Mid-Year,3,2.51,3.38,Low,6,No
256,2021-12-15,Annual,3,2.07,1.88,High,6,No
256,2022-06-15,Mid-Year,3,2.05,2.28,High,6,No
256,2022-12-15,Annual,2,2.35,1.03,Medium,3,No
256,2023-06-15,Mid-Year,5,3.95,4.79,Medium,15,No
258,2021-12-15,Annual,2,2.47,1.0,Medium,3,No
258,2022-06-15,Mid-Year,2,2.01,2.45,Medium,3,No
258,2022-12-15,Annual,4,3.17,3.11,Medium,10,Yes
258,2023-06-15,Mid-Year,2,1.36,1.0,Low,3,No
259,2021-12-15,Annual,3,2.31,3.13,Medium,6,No
259,2022-06-15,Mid-Year,3,2.37,2.03,High,6,No
259,2022-12-15,Annual,1,1.0,1.0,High,0,No
259,2023-06-15,Mid-Year,3,2.1,2.12,Medium,6,No
260,2021-12-15,Annual,3,2.62,2.81,High,6,No
260,2022-06-15,Mid-Year,3,2.4,3.0,Medium,6,No
260,2022-12-15,Annual,3,2.46,3.11,Medium,6,Yes
260,2023-06-15,Mid-Year,3,2.23,2.71,High,6,No
261,2021-12-15,Annual,3,3.04,2.09,Medium,6,No
261,2022-06-15,Mid-Year,3,2.0,2.44,High,6,No
261,2022-12-15,Annual,5,4.09,4.28,Medium,15,No
261,2023-06-15,Mid-Year,4,2.57,3.25,Medium,10,No
262,2021-12-15,Annual,2,1.46,1.05,Medium,3,No
262,2022-06-15,Mid-Year,3,1.54,1.75,Medium,6,No
262,2022-12-15,Annual,3,2.13,3.09,Low,6,No
262,2023-06-15,Mid-Year,3,2.67,3.51,Low,6,No
264,2021-12-15,Annual,5,4.57,3.84,Medium,15,No
264,2022-06-15,Mid-Year,4,3.37,3.92,Medium,10,No
264,2022-12-15,Annual,2,1.31,1.37,High,3,No
264,2023-06-15,Mid-Year,3,2.31,1.72,High,6,No
267,2021-12-15,Annual,2,1.72,1.0,Low,3,No
267,2022-06-15,Mid-Year,3,2.66,2.34,Medium,6,No
267,2022-12-15,Annual,4,3.34,2.99,Medium,10,Yes
267,2023-06-15,Mid-Year,5,3.43,4.75,Low,15,No
269,2021-12-15,Annual,3,2.39,3.82,Low,6,No
269,2022-06-15,Mid-Year,4,3.09,3.2,Medium,10,No
269,2022-12-15,Annual,3,2.59,2.66,High,6,Yes
269,2023-06-15,Mid-Year,3,2.93,2.48,Medium,6,No
270,2021-12-15,Annual,4,3.38,2.76,High,10,No
270,2022-06-15,Mid-Year,1,1.0,1.07,Medium,0,No
270,2022-12-15,Annual,3,1.97,3.24,High,6,No
270,2023-06-15,Mid-Year,3,2.63,2.79,Medium,6,No
271,2021-12-15,Annual,3,1.56,2.5,Medium,6,Yes
271,2022-06-15,Mid-Year,5,4.73,3.55,Medium,15,Yes
271,2022-12-15,Annual,3,2.29,1.51,Low,6,Yes
271,2023-06-15,Mid-Year,3,2.15,2.91,High,6,No
273,2021-12-15,Annual,3,2.76,1.96,Medium,6,No
273,2022-06-15,Mid-Year,3,2.55,2.83,High,6,No
273,2022-12-15,Annual,3,2.19,2.66,Medium,6,No
273,2023-06-15,Mid-Year,3,2.82,2.27,Medium,6,No
274,2021-12-15,Annual,3,1.95,2.31,Low,6,No
274,2022-06-15,Mid-Year,3,2.95,2.45,Medium,6,No
274,2022-12-15,Annual,3,2.3,2.81,Low,6,No
274,2023-06-15,Mid-Year,3,2.68,2.25,High,6,No
275,2021-12-15,Annual,3,2.64,2.78,Low,6,No
275,2022-06-15,Mid-Year,3,2.3,1.76,Medium,6,No
275,2022-12-15,Annual,2,1.68,1.89,Medium,3,No
275,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
277,2021-12-15,Annual,3,2.58,3.46,Medium,6,No
277,2022-06-15,Mid-Year,2,1.2,1.65,High,3,No
277,2022-12-15,Annual,3,2.84,2.08,Medium,6,No
277,2023-06-15,Mid-Year,3,2.86,3.32,High,6,No
281,2021-12-15,Annual,5,4.25,4.5,Medium,15,No
281,2022-06-15,Mid-Year,4,3.47,3.9,Low,10,Yes
281,2022-12-15,Annual,5,3.99,4.0,Medium,15,No
281,2023-06-15,Mid-Year,3,2.28,2.52,High,6,No
282,2021-12-15,Annual,3,2.38,2.58,Low,6,Yes
282,2022-06-15,Mid-Year,3,1.99,2.21,Medium,6,No
282,2022-12-15,Annual,2,1.77,2.29,Medium,3,No
282,2023-06-15,Mid-Year,4,3.12,3.21,High,10,No
283,2021-12-15,Annual,3,2.16,2.11,Medium,6,Yes
283,2022-06-15,Mid-Year,1,1.31,1.0,Low,0,No
283,2022-12-15,Annual,3,2.38,1.7,Medium,6,No
283,2023-06-15,Mid-Year,3,2.84,2.29,Low,6,No
284,2021-12-15,Annual,3,2.27,1.46,Medium,6,No
284,2022-06-15,Mid-Year,5,4.07,3.65,Medium,15,No
284,2022-12-15,Annual,2,1.65,1.37,Low,3,Yes
284,2023-06-15,Mid-Year,3,2.5,3.13,Medium,6,No
286,2021-12-15,Annual,4,2.79,3.65,Medium,10,No
286,2022-06-15,Mid-Year,3,2.37,2.02,High,6,Yes
286,2022-12-15,Annual,3,2.8,2.58,Medium,6,No
286,2023-06-15,Mid-Year,3,2.61,1.62,Medium,6,No
287,2021-12-15,Annual,4,3.12,3.44,Medium,10,Yes
287,2022-06-15,Mid-Year,1,1.05,1.0,Medium,0,No
287,2022-12-15,Annual,3,2.06,2.8,Medium,6,No
287,2023-06-15,Mid-Year,3,2.19,3.16,Medium,6,No
288,2021-12-15,Annual,3,2.49,2.35,High,6,No
288,2022-06-15,Mid-Year,3,2.57,2.51,Medium,6,No
288,2022-12-15,Annual,3,2.74,1.93,Medium,6,No
288,2023-06-15,Mid-Year,3,2.58,2.65,High,6,No
291,2021-12-15,Annual,3,1.93,1.75,Medium,6,No
291,2022-06-15,Mid-Year,5,3.76,4.31,Medium,15,Yes
291,2022-12-15,Annual,3,2.14,3.22,High,6,No
291,2023-06-15,Mid-Year,3,2.87,3.21,Medium,6,No
292,2021-12-15,Annual,3,1.7,3.25,High,6,Yes
292,2022-06-15,Mid-Year,3,2.44,2.8,High,6,Yes
292,2022-12-15,Annual,5,3.93,3.96,Medium,15,No
292,2023-06-15,Mid-Year,3,2.28,3.17,Low,6,No
293,2021-12-15,Annual,3,2.33,3.34,Low,6,No
293,2022-06-15,Mid-Year,3,2.12,2.99,Medium,6,No
293,2022-12-15,Annual,1,1.0,1.0,Medium,0,No
293,2023-06-15,Mid-Year,3,2.37,2.05,Low,6,No
296,2021-12-15,Annual,3,3.43,3.73,Medium,6,No
296,2022-06-15,Mid-Year,3,2.98,3.21,High,6,No
296,2022-12-15,Annual,3,2.58,1.91,Medium,6,No
296,2023-06-15,Mid-Year,4,3.37,3.3,Low,10,No
297,2021-12-15,Annual,4,2.78,2.79,Medium,10,No
297,2022-06-15,Mid-Year,3,1.54,3.15,Medium,6,No
297,2022-12-15,Annual,3,2.56,2.13,Medium,6,No
297,2023-06-15,Mid-Year,4,3.28,2.83,Medium,10,No
298,2021-12-15,Annual,2,2.27,1.61,Medium,3,No
298,2022-06-15,Mid-Year,3,2.33,2.75,Medium,6,No
298,2022-12-15,Annual,3,1.97,1.92,Medium,6,No
298,2023-06-15,Mid-Year,3,2.24,2.25,Medium,6,No
299,2021-12-15,Annual,3,2.29,2.17,High,6,No
299,2022-06-15,Mid-Year,3,2.6,2.06,Medium,6,No
